,TCGA-44-6148-11A-01R-1858-07,TCGA-55-6984-11A-01R-1949-07,TCGA-44-5645-01A-01R-A278-07,TCGA-91-6847-11A-01R-1949-07,TCGA-91-6829-01A-21R-1858-07,TCGA-44-6148-01A-11R-1755-07,TCGA-55-6970-01A-11R-1949-07,TCGA-91-6831-01A-11R-1858-07,TCGA-91-6836-01A-21R-1858-07,TCGA-55-6972-11A-01R-1949-07,TCGA-38-4625-01A-01R-1206-07,TCGA-91-6836-11A-01R-1858-07,TCGA-50-5936-01A-11R-1628-07,TCGA-44-6146-01A-11R-A278-07,TCGA-91-6849-01A-11R-1949-07,TCGA-55-6984-01A-11R-1949-07,TCGA-44-6147-01A-11R-1755-07,TCGA-49-6761-11A-01R-1949-07,TCGA-44-2665-01B-06R-A277-07,TCGA-49-4512-01A-21R-1858-07,TCGA-55-6986-11A-01R-1949-07,TCGA-44-6146-11A-01R-1858-07,TCGA-44-5645-01B-04R-A277-07,TCGA-49-4490-01A-21R-1858-07,TCGA-50-5932-11A-01R-1755-07,TCGA-91-6849-11A-01R-1949-07,TCGA-73-4676-01A-01R-1755-07,TCGA-50-5935-11A-01R-1858-07,TCGA-44-6776-01A-11R-1858-07,TCGA-49-6742-11A-01R-1858-07,TCGA-44-6147-01A-11R-A278-07,TCGA-44-2662-11A-01R-1758-07,TCGA-44-6776-11A-01R-1858-07,TCGA-38-4625-11A-01R-1758-07,TCGA-50-5932-01A-11R-1755-07,TCGA-55-6986-01A-11R-1949-07,TCGA-91-6847-01A-11R-1949-07,TCGA-73-4676-11A-01R-1755-07,TCGA-44-2662-01B-02R-A277-07,TCGA-50-5936-11A-01R-1628-07,TCGA-91-6831-11A-02R-1858-07,TCGA-49-6761-01A-31R-1949-07,TCGA-49-4512-11A-01R-1858-07,TCGA-91-6829-11A-01R-1858-07,TCGA-44-5645-11A-01R-1628-07,TCGA-50-5931-11A-01R-1858-07,TCGA-49-6742-01A-11R-1858-07,TCGA-50-5935-01A-11R-1755-07,TCGA-44-6147-11A-01R-1858-07,TCGA-44-5645-01A-01R-1628-07,TCGA-49-4490-11A-01R-1858-07,TCGA-55-6968-11A-01R-1949-07,TCGA-55-6968-01A-11R-1949-07,TCGA-50-5931-01A-11R-1755-07,TCGA-44-6146-01A-11R-1755-07,TCGA-55-6970-11A-01R-1949-07,TCGA-55-6972-01A-11R-1949-07,TCGA-44-2665-11A-01R-1758-07,TCGA-44-6146-01B-04R-A277-07
SPINK1,-2.08656742679866,0.065081823890305,3.50275384974004,-4.36819994221821,8.28149192704454,5.75960306745333,3.57641781811556,0.486922025158501,0.574304883421613,-0.854578166499665,0.295360192336623,2.0959905676717,7.36392669265611,8.19360058475873,5.43450891003107,7.4062611539012,1.88287521092228,-0.640680300043678,-3.02996958525751,5.99092061716831,-2.58658164924849,-5.43471634500062,2.48108198936684,1.27232123790767,1.11692687603505,-4.36824340743657,0.659222777689209,-3.47919744925475,9.73655318285172,2.4772015755491,1.7979734169116,-5.43453884426947,-0.640284076324525,3.04808619370209,9.62613935940647,1.67661211292186,-2.47571850275547,2.43729209438618,4.63725788687418,-3.08252066929446,-4.36808464225899,-1.85842378981704,-0.579306263988516,1.49508704681568,0.43587202009386,-1.40725050475672,10.5520549927405,8.39481357656117,-1.05674980348172,3.59743539620366,-0.369677749186526,2.36591746777909,-2.55957749029248,-3.19602530187885,8.08709546408893,-0.854461875741025,2.41802243543356,-1.05693219175951,6.65420235298259
SPINK4,-6.5901571292929,-6.03215733860284,-5.79232233046384,-5.14836509009529,-5.9030429798666,-5.79202852642969,-3.77600724334255,-0.31491158275013,-5.90236792917836,-6.03218286813236,-5.11247382648735,-5.14854760423691,-6.1514498886874,5.9595862766387,-5.90361663150726,0.246379330925422,-0.763448501918018,-4.63798906896399,-5.79081191210435,-5.53030879676977,-6.03175620597163,-6.59024567864278,-5.79113473721572,-1.34063049574759,-5.31681548747753,-5.14842616172647,-5.35449632450003,-5.31704621198218,-3.32662759617018,-4.63814985754933,-1.08785902119171,-6.5901149400305,-6.59041192696961,-4.52092705240756,1.90006630111229,-6.43569721741854,-3.88521666016221,-4.17244587717583,-5.79087430851851,-5.31680108643505,-5.14820308569613,-5.52801607157324,-4.63812814433816,-5.14836060595542,-6.59036100787027,-5.31646983195474,-5.52780378381478,-6.15125184311666,-6.59019018577741,-5.79264599130866,-4.63784158550239,-6.03207517519019,-6.43027701534411,-6.14759299827103,5.87957691155259,-6.03206954585183,3.4792770184218,-6.59032452432452,4.94676848024266
SPTBN5,-0.102066001498024,1.47783859018399,1.65338994153084,-0.249262197220217,1.12185154939922,1.02452869127126,1.06717719141757,2.47085754302752,2.258453823107,2.25732312054791,2.01870741900332,1.9386253730704,-0.554237915454186,1.88437721441877,2.55185531309505,2.15468623284302,1.41461219988994,-0.107873518338155,4.64646486155404,2.05640771281599,-0.294001030274187,0.814258303938013,3.7553919839673,3.27781145142909,1.5191298612415,-0.249312613271104,2.64611111846779,0.156178362242593,1.51285422976604,0.487193288950797,2.35384630511192,-0.060429470897281,0.730163182293387,-0.339228137075853,1.29880274728707,0.999625150473751,1.48513146413412,-0.318261043983965,3.31476473377606,1.82376822709272,1.95021686639876,3.46138676193396,1.20690170049851,2.89234588680312,-1.07744188760497,1.32962787435683,1.43763606795277,1.79709716686088,1.43932260320136,0.757832864302332,-2.22709321960555,2.40263488984991,3.63054986145655,2.56159564343896,1.0244760305947,0.097930229259413,0.723191166187003,1.48737609329375,4.49467704511946
SPTB,2.98336391814925,2.19153087321883,4.41227014038431,2.12434205391287,3.42450963367418,1.84527482750026,2.74501376384962,2.657391419252,7.06730033611422,3.097082332406,3.49049830215896,2.36150901662084,2.53490038193764,2.51559266756024,1.19063400257303,2.21623376556194,5.08448163819863,1.88551767245518,7.95002355135891,5.7938897574121,2.84637271409972,2.538182797931,4.9384543954562,4.21938053467101,2.23491448743865,2.99063199270089,6.60881391314801,2.73128042851985,2.24531731388878,2.08056338312889,6.59910633360014,2.98911937010805,2.84451531348506,2.97028072205493,6.09474388361786,6.09141293277909,6.00653185151264,1.16666426065045,5.58779320768739,2.59654430907105,3.1038763257553,8.20907014715956,2.39141544203932,1.66530795089043,2.44651466868427,2.29652004562448,2.95508946173744,7.15504205310693,2.77296360546743,3.39368038835579,1.15328097321064,2.35986051155097,5.26148069456992,2.26032506957062,1.69630448812645,3.14124172872991,1.11327114777378,2.2110813629345,4.1634666077942
SRD5A3,4.69461139098088,4.79084455106389,4.84917207385962,4.81799785875282,5.68662521569626,4.40134542291257,6.4618801567063,4.50247827346717,5.54508560782573,4.56419163638494,4.89444735261885,4.84557634546432,5.08890842983511,5.53755860092061,6.44014924816826,7.10602875125568,6.27307138474531,4.57066511493934,6.70535697019286,5.46796601882432,4.54368957205516,4.39633908581998,3.97869929260536,6.68443347922894,4.01427901729776,4.33996071279362,5.81908190213208,4.26564998067089,6.4535430327453,4.38734467872828,5.6864597603795,4.99925373068822,4.94603397394361,5.429171639966,7.57417291652564,7.66725684332473,4.20616871374627,4.91505777650363,7.11034643977412,4.2549999054422,4.6257134783834,6.81198851630362,4.87712815557488,5.81710327345949,4.98737112406364,4.52742130324664,7.192939761174,6.70249013799495,4.61007840334553,5.22601029275882,4.08011202806577,4.77750599643804,4.03032464951882,5.86191585719516,5.93998721376782,4.64804594589313,6.34267426839523,5.50048961999058,5.22782226441231
SRPK3,-1.05364900800819,-2.19781497066708,-0.833692645172424,-1.80816458672297,3.33879786479296,-0.939565708418276,2.0096819294344,2.883238238947,2.07838228078503,-0.948722227948529,-0.564250852705119,-4.09593058083532,-1.34249207533239,2.34557442612706,-0.413177234941136,-0.237030216263186,1.79602490808727,-2.15387548836587,-4.93301246644142,0.9876494732664,-2.19745709800783,-0.877740447964484,1.54083869422302,1.32252542131783,-2.10451262166209,-0.855839314028003,-0.196295204675958,-5.61292819513148,3.13401300301065,-3.02571043529856,2.26677209807825,-1.05359673890704,-1.05396468182609,-0.380420945350942,3.21742758967475,-2.714262543556,1.82184810546217,-0.676950979412014,2.09673368001186,-1.86009326281044,-5.54456012817704,4.06780164313304,-1.17963296383248,-0.933392517492588,-1.37410298257275,-0.329532900580286,-1.5577493604323,1.43708484488262,-1.05368996233244,-0.940330697715992,-0.192067350678121,-1.12754048014862,4.23352380611547,1.10480180093718,1.96611602333719,-0.715361880451988,1.88655663557671,-1.80275929808711,0.567378189367949
SSFA2,7.8916553954029,8.43277562202442,6.90769715245129,8.73365568108557,6.05158918221325,6.84696716727365,7.18936116392522,6.60453746203691,6.57197727214185,8.48404241409736,6.59354057986724,8.5135887120318,7.62432432927271,8.35888205125951,7.45361306146952,8.49619484627582,6.48165854100476,8.65748390082602,6.60051171626238,5.867343445188,8.52980836281063,8.12928279379307,7.00594801664909,7.28793498830612,8.37313179625771,8.6742884334077,6.9699013571632,8.61818260394603,6.8684698128973,7.90344318571881,6.7845994555602,7.89309172290214,8.42386856502284,8.37648257772993,6.56303533381976,6.77237903711673,6.42102068499973,8.18081119685176,7.0409887210915,8.47822607204296,8.55396954204334,6.25590475241522,8.32333821670543,7.8655635539123,8.33493746978055,8.9314141331806,7.6619430139478,6.37050714626677,8.272548218783,6.67108445970848,8.58558243910455,7.92233484978864,6.58086428764666,5.88070272165718,8.19743958081917,8.36074649744111,6.07840838626807,7.8551224722836,8.51679401182471
ST6GALNAC2,5.75669943038043,6.26340108759896,3.68462129450912,5.9327731683103,3.17952853315479,6.80046507547939,3.10803184540513,1.42983673409794,2.10334189928667,5.33272037659862,4.43228771814523,5.54093074521965,2.8004631149793,4.35419399086041,3.03461215318896,2.84820781392236,4.01365500829633,5.66132308614647,2.21788255000996,2.08817783615225,6.76402561700428,4.85645805736992,4.16826846921403,3.51883098394257,5.88621832926332,6.00452849535707,3.62886733351638,5.68884721096054,3.78154126377222,5.39826774562107,3.62398422860282,4.81452000533938,5.52647080462129,5.0141518027578,4.06479834288168,2.89921147431334,5.6182515808408,5.51732466624677,2.51301155480139,4.77541538577612,5.55480618067009,5.22195714910002,5.3183936595841,5.57740151725952,5.40715334947756,5.34996739331393,3.75395339013215,3.88161165806967,4.95786423077309,3.98304095927042,5.97780824153383,4.59236577477989,2.40871534286454,4.29799907402915,4.26842008049218,5.28056311673284,4.07315839591844,4.71070488478553,4.22070691394308
ST8SIA6,1.41918015315427,1.16474584772582,-0.823772780399886,1.37507368392886,-5.44123437410866,-3.86323513638037,-0.464742399521109,-2.40215420627318,-5.44076825745467,2.32547958136846,-2.42519565817803,1.74597904510516,-1.57588561944806,0.841437643499355,-2.00969517045346,-6.05353183277435,-3.86409269594251,3.49763423302656,-3.41352131466955,-4.31869216903879,1.35029198419808,2.04743807297507,-2.23216447374084,-1.99437524897738,2.75539784084447,1.52142198958856,-1.5819728365522,1.51527130680467,-1.19829306023714,-0.41240707274217,-1.83133098531059,0.986303680780122,1.16706940688965,1.58439510800867,0.00769953308113447,-0.978323738768179,0.967600209944517,1.00835031567615,-6.00530678605611,1.6090161797548,3.00759160587237,-4.3169558182644,0.325146321303355,0.924290551214368,1.25645637158315,2.47011383585359,-4.31679504626506,-4.38139406783311,1.08805502319274,-2.40082306111012,3.52318823330312,0.26327083122556,-2.85986396842919,-5.9625890473467,-0.292511898735411,1.27874826996712,-0.18301800629881,-0.568439345945137,-0.405685141102646
STAMBPL1,2.37682486913837,1.88580018940314,3.25918004135644,1.99152602584147,3.17941923745211,2.62578010012459,2.34118816690013,2.28866521964293,2.84080360005259,2.05838572858443,3.99496081018401,2.40885798002529,3.4736878230329,3.33313539874854,3.07814834605654,4.14549645514384,2.33898019311847,2.4756247726901,4.29320047861115,3.01909445467796,2.26667122274313,2.37672973109041,4.57929657329031,2.67788512811504,2.51849086165058,1.75822350782548,2.29410282752072,0.80902497419803,2.44746161170213,1.90499609067702,2.74198336063814,2.58566296131302,1.45595697619838,1.72864273519963,2.6995857175155,3.0866989109439,3.78192777370012,2.59487570713887,4.16096300432093,2.86852397144824,2.16759710082854,2.57644450168692,2.28603568387855,2.16744487496591,2.24535930157766,1.9067538980963,3.03191903152948,2.80819672864073,1.60796552547761,2.8850730847216,2.66255120552404,2.95529405955874,3.03360317584724,3.43474533615668,3.30791831597572,2.83785904679911,3.39047081818731,1.85082646331572,4.43040846234132
STARD4,3.7524418378936,4.17874057662178,2.5105109418731,3.2884148702808,3.08926020300419,2.14262241192804,2.55696512616261,3.26693639102241,3.94129250626304,4.40766707528275,2.82306180650906,4.34376096845461,2.99913775513087,2.61515091458386,3.91462040947228,3.80279859235406,2.07196930940723,4.8743997182673,3.3065028463808,2.27720876657986,3.2750563180124,4.38725177329247,2.69045840836449,2.10917074016451,4.06777833501628,3.75242918877362,2.95275800489709,3.69844218726822,3.40457588139488,4.49438197861314,1.72819113706042,4.32672813354276,4.48256076664539,4.15299093195697,3.90192085936483,2.19947724783128,2.25697493563078,4.00737701407226,4.369133173849,4.32324005496934,4.28517351070558,1.76246354537095,3.50138112743903,4.3753214433799,3.94607976711809,4.0888956757587,2.92174383832247,2.78922365246409,5.41508619525323,2.44132870504066,4.59939394067852,4.59824864342872,2.9072680766889,4.31911511213141,2.55191120401813,4.2785121127939,2.02721837555289,3.46418655879283,2.70467035377964
STEAP2,3.89107222477421,3.4447776487187,5.65753463581401,3.43867228494733,6.02729908670922,4.9045204801574,3.39920977766452,5.88153413509389,4.81493732869817,3.55145672866578,6.38904274753651,3.24813464734887,5.02461987728207,5.43847381705889,4.24171041940761,6.35617270295704,4.81224902267954,2.66388698725079,6.73909317743756,4.06616983595897,4.51648987792239,3.7771976456635,6.15681010480999,6.72189300515399,4.54473981742853,4.3043004809239,5.61897704558288,4.29886094101341,2.63545963565437,3.53725407307193,4.90007393236728,3.60806449224803,2.21168284905523,3.19563567959377,2.89569213295778,5.44738100049507,2.88353878009985,3.17825575367707,7.70956229890164,2.59416404069184,4.40217647150314,5.53563657839307,3.76737091784049,2.93210497101206,2.92350027656208,4.4132536585125,5.26403734688115,3.4186599010956,4.21405364350832,5.63106485798894,3.74957812085768,4.18876137987518,4.5390987204318,4.67971045507032,5.39078531546687,3.68458151064008,2.61292915524992,3.49437347318143,5.95687932536321
STK32A,-0.629750087063945,0.586582594277997,3.79678691282244,-0.116780916574244,2.7506460242384,0.838582760318637,2.52942100400569,0.377719895543816,3.59187863628699,-1.3358326295723,1.19008134887505,-0.380384019040377,1.03011875669657,0.514532307306252,3.36915895715983,1.38569639423736,0.229153217974224,0.873110880532604,3.60183819616025,1.51043201332749,-0.406638882400293,0.0878530892219736,4.07207024278685,0.609948703436478,-0.368541399910061,-0.242423333393136,3.14101455802473,0.666427813509774,1.42897171531374,1.61421997491322,1.7809730708868,-0.178553436474936,0.154682182218242,0.372921786072196,3.15284842792737,2.81611982337464,-0.861913174162197,-1.17101574557537,4.07599330053386,1.04997061012931,-0.0578136922861208,4.09446763176711,-0.493622528977881,0.25137265294353,-0.312448742033901,0.666781060077533,0.113678294797653,2.52467224012051,-0.571136698523869,2.96615400396861,-0.213538626247182,1.19840806186802,2.56599259561931,-1.94272121732503,0.364095408566669,1.08562865256118,1.15914327000009,2.05664867426906,1.18566254416233
STK32B,-1.17219561519993,0.298079816980243,3.5593801199103,0.408482074820294,1.78519629280448,4.22484899910673,0.268015015109343,4.83452228295241,0.25609435791604,0.951290213299643,0.691792079557792,0.408338618927418,2.75460940954083,2.10879121932994,2.35789309572912,1.55824892734078,1.20321335308065,0.0100331807151263,2.11662109765916,2.40175672635469,-0.203050506028957,0.346127606156924,3.77907876153044,3.90240698089466,0.906272780935517,0.29448536668892,0.384607917127768,1.91534834281972,1.5319014285402,0.691945839442179,1.06806527553871,0.936272934354423,-0.276248383526124,1.50728694073897,-0.74155304522175,1.47746705048742,3.34277877941349,1.53028700087697,2.24547026770076,1.39436777813666,0.95028313931876,0.720945750789545,0.817051445643363,-0.468972768494607,-0.602499436654292,-0.46370663529496,0.793093925508963,1.52910058573627,0.534940099987111,4.13096446589348,1.42073421855004,2.1580044810967,4.07538761888852,3.2383622087313,2.64440331974665,0.386067389924716,-0.851989532193307,2.89636042430783,1.9143480999841
STK39,4.22695898466643,4.45149278932524,5.03474829238772,4.48756420315864,5.14047903293244,5.05998068936783,5.27495183493538,5.55227702948506,6.46880533853738,4.08892320286441,5.6660529845222,4.49832264355886,5.35630522021027,5.61320665667525,6.18647188942445,6.79237103823767,6.2320597354694,4.15814396535506,5.86224165642286,6.3398147316433,4.27716158922125,4.38882796816275,5.72074344332835,6.56583940279349,4.33580079061993,4.28174137539539,5.82195743284619,4.34797234198572,4.82560809812997,4.95456738820635,5.89130495175289,4.77286152931532,4.66303362413191,4.63842318281756,6.47966973568622,6.44155540011292,6.69529271984902,4.55482682405107,6.23389285399269,4.75619877454407,4.11309828116848,6.25050194366233,4.38935846648692,4.7747637063881,4.39150077868247,3.95916070044532,4.62376536720045,5.76291238289138,4.54784855627717,5.74429867417788,4.23826448923422,4.64092945169067,6.34538276178312,6.29240190697962,6.13456741335568,4.2769610205414,4.48557613670892,5.00788143386746,5.9752823799022
SULT2B1,4.74585869678535,5.29890076265896,2.07872893351881,5.09633565753261,2.48143175613725,2.75505744884669,4.17574319177886,3.83731677064012,1.38599200623125,4.85901123849049,1.0246637417181,4.01212131095439,5.18820612320361,2.32881557839584,2.68436493936432,3.01251796893514,2.54482564286804,2.89453000840877,1.8034137883947,2.95693343407668,4.91463881496947,4.84707852648151,0.636258636592158,2.92292666871673,4.17631251159364,5.04073651435344,3.86632132982029,4.69858293980558,3.66125953679773,2.93610604212504,1.51367071640567,5.36469397993994,4.77327177180219,5.10591578473648,3.15822944523938,1.48974198725975,0.176231419902263,3.48709360284842,-2.8121925469355,4.12376770084045,4.92616496059745,4.61526315106179,4.00386282886727,3.99573566344766,5.40396079942322,4.67846474863334,3.87142684288257,3.25101188252742,4.48999578859603,3.19225191934082,3.90847955972656,3.0416483627097,2.46925836228497,-0.699013341361017,3.01739233033206,3.7583336766366,-0.367038648902757,4.83301648186941,0.42841984415722
SYN2,1.48568299604448,0.0134707283921218,-4.10169490138132,1.13287375916063,-3.7382581220967,-2.07086331674773,-1.15867801016587,-5.0532671022764,1.73054409552906,2.57954209085121,-3.17583311144902,1.76205872658628,-1.77950475601083,-2.38421869236762,-1.5288997023704,-1.53181518067401,-2.0718694980485,4.40508675493776,-2.06901462324013,-2.04065228053806,2.04554877822575,0.263089999127611,-3.30162482691558,-1.33918837994854,1.4377310385787,2.01195303695146,-1.97450352678702,0.892675523813571,-2.07177210886957,-0.492199271536021,-3.30369707804263,2.4096540576278,2.78845937774451,2.67359486225347,-4.41172862603326,-2.23006632394859,-1.98187692930618,2.82375166194219,-0.786165896881747,2.183560424816,2.84992574951962,-2.36177088272718,0.645308500338642,1.03984732414325,3.57412308125709,2.58594499273723,-2.36159161943896,-0.293496992002926,2.16304990887014,-1.58712351847046,2.56436040421304,-0.361804600711763,2.71204346355718,1.71202286548317,-0.0930767122404144,1.65333417227998,-0.318970424296595,2.64542836653909,-1.38941872567883
SYPL2,0.308205504691033,1.8376197691681,-2.78885854653254,1.86203365261645,0.938674259068025,-1.74761313405173,0.422766569134375,0.372679278047981,-2.86108764707857,0.911473675322187,-0.389120999114224,0.918372725005813,2.08401684035231,-0.75599762786231,-1.45076379368138,0.383322805173586,-0.591337145984469,1.87522075636318,1.69974529669803,-1.26860267285581,0.198550378906544,0.897491926428414,-0.943685503478656,1.19738513285554,1.12292162347003,-0.0755525449959089,-0.476820659434939,1.43611896142427,-0.0245629012919888,-0.433047963694406,-2.78909246167271,2.76606490302763,1.58926269237321,0.898678327540873,-1.73219276528993,-1.87345782367814,-1.44919474967635,1.12486608940799,-0.245704717658591,1.14041001715925,2.05363048002222,-0.388914865207896,-0.376919473301867,1.43824596537321,1.05662987866971,2.43841205840651,1.46521665689265,0.381129533724737,1.63952739717078,-0.515386001180547,1.27106445419132,2.5243052548609,-1.01582633025074,-1.86714028019644,0.168166550590639,1.71347223208275,-2.97748360071328,1.42746164232631,0.0278450686205336
TAF1L,0.502224425095971,0.528425923660896,2.84264079820626,1.02137196939901,0.476061448938611,0.625738495639251,1.0232400366378,2.19863842126137,1.77070690213829,0.576866581496384,1.68693202961826,0.35193421357842,0.315041926700017,2.87292142617324,1.26524181794476,1.2674156656974,-0.0906213504441069,1.7067550866413,1.56844279710639,0.644559144069686,0.577317070679536,0.558954373453649,3.13053195960918,0.591438427800145,1.35477587951889,0.804128615764026,1.28999601148603,0.691056449695821,1.94213231189579,0.936035362719034,2.03194554556021,0.400746508785571,-0.0340752400197376,-0.545338852675231,2.93030561557037,0.740449311300547,1.22138166438359,0.502600197979216,2.50571344662491,0.63046945142773,1.29045083793646,1.87011737199547,0.139494053169093,-0.264993680982636,-0.534353675482695,0.886779228081987,0.59265416436477,1.01519356783588,0.3123611735816,0.726580768551891,-0.754394569948549,-0.34643003201176,0.408792906930994,0.736868017738235,1.81596526879816,0.999453276870849,2.15962787390212,-0.165873676200807,2.49302960180019
TBC1D2,6.74916951303076,7.30388542845058,5.50502638395121,7.82246202048194,5.2806754087713,5.83804310324669,6.25482784310662,4.85343056614443,4.69488294312684,6.96950486124531,4.92460475874631,7.57769046984383,5.74629844668615,5.1502600974693,6.69819815971045,5.44522922513945,4.69122967638003,7.35656856552,5.72325706927669,5.84685559570849,6.78467077056215,7.00090808798407,5.90158134290866,4.40044707357294,7.07062331803146,7.39411433753103,6.39437039632598,6.87177287075457,7.77025026781892,7.45533765019751,4.84122499296349,7.0167343070559,6.7448604154975,7.14620079268005,5.64397012125689,5.40348511531314,4.07833520569116,6.44179203341248,6.55703812483846,6.99463159245964,6.74095825473109,4.62506413092718,6.98944858622553,7.06203715558588,7.29779322635304,7.88932359941036,6.37093817921673,4.62219966069937,6.2096640981158,5.18286890725206,6.24568456050424,6.53527198891659,4.6824078086894,5.14041526771534,5.17766404652527,6.70487412301202,7.45907298897989,6.91291372696651,5.44378838073766
TBX3,5.37555480261567,4.56723508616539,3.41852388665396,5.44123904436785,3.16253952072971,4.89696399679681,3.81833183022561,2.92071557396248,2.5532733150408,6.99039251828277,2.3253283865614,5.90491705110875,3.98168477328918,4.27268482741302,2.97339328004893,3.40790239928537,2.81939229696851,7.02897617790885,5.60342872061223,2.99507126051461,6.62972142075894,5.55858841462229,4.57041140291875,3.81096142741997,6.51753158170921,6.40058459137137,3.29674931780426,5.76160932048704,3.16046068152684,4.17622015479116,3.03044004834402,4.36062771025404,5.05248573281296,6.38593601999319,2.89795558554653,3.45946641849858,1.68421730800006,6.2282010159348,4.45393887335018,5.73522328959384,6.52338656869882,3.07138803206796,5.54055064776605,5.50521580792735,6.27461925837356,6.3807455999591,4.55812509789185,2.33195461734807,5.15264459958318,3.30266697986464,6.23194837599966,4.35989849740164,1.94680208073507,4.44215216809882,4.15736327472489,5.80769309662337,3.64052086968236,4.43805711104924,5.71585280627259
TCN1,-2.22977165985453,-5.48589838804602,-5.56433907795371,-1.73670475130205,-5.23310593344103,3.21239806148516,4.17670926984663,-5.23288167059308,2.59899777097823,-5.48591984158304,0.884278136981331,-2.4386430969849,9.00922095654913,5.80703930584333,-3.02239663967619,7.09673677506261,0.014105354577847,-6.47650154542577,3.55018599767189,-4.81769234776625,-5.48556129943083,-5.87640520188612,-5.56278409139973,4.83404587545088,-5.75553435342748,-5.45722613547275,3.04126185675344,-5.75570516423541,-1.59991121017009,-6.47662032840255,-0.564069392676866,-3.25597402363148,-4.39728950514919,-3.00238624884423,-1.35242752474465,2.72962230473321,3.94308170537794,-6.49359229812524,-1.22807464954978,-3.05189019156468,-3.24592045560765,-0.320615326389217,-3.73599313029162,-0.929166148649158,-3.25629621490598,-5.75527845646844,6.1129643976551,2.10613846416791,-3.25607254736835,-2.94450287196509,-1.17913515795997,-5.48582934267591,-5.30585223898777,-4.05280020360893,5.89207458307237,-3.96027438316205,-3.7831043757554,-2.9178416880913,4.32619890105407
TDRD9,1.00683918015223,1.66691657329054,-0.549344766393405,0.837618376977384,-1.08842828515781,-0.621506893263512,-0.528698155008602,-2.24813243268241,-1.88980214167124,0.187002835552699,-1.72856234883019,2.37170696006876,-0.119635493009396,0.248168228126148,1.61476071518076,-2.18630620591604,-2.75043677990676,1.33526877431416,-2.45656577671521,0.743501837487251,-0.168858387477558,0.233046889880998,-3.60125599064876,-1.18484661060399,-0.106270830738776,-0.0992403175710559,-1.20211627466269,0.757951655432999,0.607275019872816,-0.00248470248784383,-2.45894577342074,1.49176722746407,0.350544285580013,2.05168762255656,-1.82561442429272,-0.825099531240733,-2.24728574141893,0.847282817433582,0.029275750244568,2.2786476872298,0.034505281654988,-4.6194287453271,1.24204723791545,3.48050233507695,2.67112754842645,2.00762515979308,1.18277374089071,-0.509621374598671,0.828346545847086,-2.00904714498018,2.17345213021391,1.7242915811371,-1.37742384290563,-4.32052119441547,0.163738500709177,-0.249535834983414,-1.87669806160117,1.00660296009774,-0.620416159888619
TDRKH,3.93004768508418,3.52144441038795,5.20618990758885,3.36669137636154,5.30245422123174,4.15807789657223,5.00471613229745,4.89749221733251,6.84243764745712,3.53936044106602,4.81495953354686,4.02177415385734,4.37528052494101,4.11250560565658,5.16343992686012,4.00838172415834,5.30710207247471,3.87360922500551,4.58922995221795,5.60845166331363,2.88010662310455,3.80307558997724,4.60094700801482,4.3713078060058,3.45880637212192,3.07256932586115,5.79271265105683,3.36886336103728,5.16099057165709,3.46786886454876,5.53925124314929,4.09871336904237,4.21044053258042,3.79439909007485,5.3521841743932,4.48232601243559,5.0661006797738,3.13475248512058,4.425451254645,4.04249716949256,3.44181578498839,5.69370859157814,3.75102669649978,3.54787745114188,4.14091592996507,3.71441436483918,4.42738445292967,6.27578915174344,3.5981996437262,5.16096747637087,3.60712071299757,4.09358539649415,5.31858679296773,4.74664563480528,4.24791935894946,3.94750571097845,6.00709874200729,3.8224830757318,3.03425940699818
TEF,6.19301329594522,5.84230713393032,6.21321593328371,6.83452864831592,5.15024592358837,5.37895974422695,3.47890210014732,4.63560518585726,3.7070291250447,6.57545319677655,4.04307930880038,6.21432262770636,3.8081878613138,5.53282315184945,5.99901813961439,4.8818752969332,4.97684276968451,6.38033376499042,3.98224237112842,5.30542250631198,6.66801052437446,6.70739658721541,5.81733476818408,5.2847055612262,7.06849042718219,6.18555748866666,4.72679664859972,7.06138816497907,5.70591933998622,5.72334455529118,5.10276451484163,5.52171387515029,6.74438098633658,6.6683629494376,4.96161413910578,5.03787270884627,4.91619339802351,5.97029946273095,3.20453166119161,6.79656362488506,5.58096718313731,4.75624618121231,6.66806978226533,6.0485430364889,5.94863146442376,5.56173081689199,3.38642295232148,5.33286207699059,4.96473019817122,6.08298309675743,6.56882912098551,5.85321262185024,4.38219374912398,5.58714337272795,5.31899518794972,5.25412198525419,5.62536624390744,5.0377410387332,5.29388066401057
TESC,2.17956933812423,3.40876180154358,3.39809757976715,1.78827507926366,3.79770923666337,7.23569147833732,6.99887852887968,6.3227733106233,3.01216531719896,2.9053901949799,2.54926080920827,2.19965671635471,8.06202105974892,8.14763850565191,6.96165451074886,6.31669726825054,3.68746374496528,1.61606928170266,1.3608205748652,3.26343917376445,1.90390345951603,3.05734417282333,1.6116401579856,4.2051774703332,2.95397922703573,1.8975101446843,3.83713724790678,2.41129900440091,5.79811421499052,3.36797702939379,4.06228839403712,3.11456449586644,2.79726261872743,3.88757539909836,6.58249839740635,2.40244374821575,7.23347156011834,3.83687149486896,1.32531768598939,2.31999530138685,2.5401621237977,4.69667798226041,3.24618207496266,2.45637971016349,2.99730316070723,3.6627994473753,8.88364329000964,4.91771082102654,2.64299417394512,3.09224722612108,2.66672190859677,3.03743045419869,0.539945792820975,0.577739203161875,7.85492163271338,2.82486773594412,7.38907783503808,3.55534625923884,7.19332706805838
