,logFC,t,P.Value,adj.P.Val,B,direction
IGF2BP2,2.57127575917014,8.49384855209946,6.30176777519163e-16,1.98791436177992e-15,24.7358713446464,up
KIF19,-2.87063102651504,-8.37461973502212,1.46430031833217e-15,4.52185922166782e-15,24.7318154633588,down
ANXA4,-0.838199274159503,-8.50564260443113,5.79515611358495e-16,1.83253372959035e-15,24.731645142326,no DE
LRRC10B,-3.07119733743388,-8.38253244000352,1.38493744684871e-15,4.28286487830597e-15,24.730639036049,down
NFXL1,0.81853368001227,8.4599397436132,8.01551420552326e-16,2.51635059679532e-15,24.7272874340182,no DE
GPD2,0.884938755511762,8.50357078721874,5.88113558254524e-16,1.85837045878682e-15,24.7122465927745,no DE
KLHDC7A,-3.27947292229564,-8.36762477476754,1.53819474438227e-15,4.7444342032921e-15,24.7051441090287,down
MAN2B2,-0.825719784103086,-8.49717763347458,6.15448637511369e-16,1.94192356741613e-15,24.6806524537483,no DE
PABPC1L,2.05268029019099,8.4261965232601,1.01772420774224e-15,3.17512426830657e-15,24.65523026648,up
OASL,-2.08627199891742,-8.43880723567524,9.3090564553711e-16,2.91122830026038e-15,24.6479577100529,down
ENPEP,-1.36714397037279,-8.43293926492296,9.70352001300706e-16,3.03240812289564e-15,24.6473912691045,down
DCUN1D3,-0.881130828756613,-8.44335921187664,9.01402412774614e-16,2.82031496095756e-15,24.6471627584243,no DE
ITLN1,-5.45609378449197,-8.37193329891686,1.49225483755492e-15,4.60709398841807e-15,24.6383671650659,down
SGPP1,-1.25859486142437,-8.46202542563091,7.89792855524138e-16,2.48003322278692e-15,24.6345027098037,down
GNPTG,-0.718255768858018,-8.48395900668177,6.7601743508072e-16,2.12891632621751e-15,24.6327805010062,no DE
ZFR,0.548246261966929,8.49217833108306,6.37696837138603e-16,2.01115027650772e-15,24.6318581215657,no DE
AAMP,0.592810787566036,8.49140275115035,6.41218962653478e-16,2.02176943409523e-15,24.6240633434793,no DE
CYP2S1,2.45004893759688,8.48238620671623,6.8360582133803e-16,2.15177469438544e-15,24.607325772144,up
ATP5G3,0.938853524978685,8.48388189565696,6.76387526498868e-16,2.12956767937515e-15,24.5949015136624,no DE
SETDB2,-0.656715169061766,-8.44566194303878,8.86831815480001e-16,2.77739116473496e-15,24.5900648992649,no DE
CNBP,0.626037667811858,8.4752924419386,7.1889248289296e-16,2.2606638251822e-15,24.5761553217671,no DE
NFIB,-1.37799739321614,-8.47746555083712,7.07895422982904e-16,2.22661873580637e-15,24.5700270062598,down
ZNF670,0.961077466399843,8.39572700378009,1.26195593243808e-15,3.91275331179517e-15,24.5669385519974,no DE
PRB3,4.37674428176124,8.36845197719869,1.52926743725112e-15,4.71913045931004e-15,24.5634149026468,up
GJA3,5.56921465662672,8.34502790943013,1.80303783361531e-15,5.54297089363142e-15,24.5554049250366,up
RMND5A,0.70672891650845,8.48123270513701,6.89224716516889e-16,2.16893780512577e-15,24.5530460654706,no DE
ACOT4,-1.19561317735276,-8.38948136038763,1.3187603253439e-15,4.08208582909014e-15,24.5513812560848,down
ZNHIT6,0.697300573362021,8.45560613360558,8.26539980702862e-16,2.5923028392133e-15,24.5510889806668,no DE
ARF5,0.725627178684104,8.47896177766915,7.00420674611112e-16,2.20363899653337e-15,24.5475596274005,no DE
RPS19,0.954651994746259,8.46674568557236,7.6380776847699e-16,2.40017068947576e-15,24.5429392915418,no DE
BDP1,-0.672097416229452,-8.45543158321206,8.2756246667789e-16,2.59488577291981e-15,24.5277851516124,no DE
PMS1,0.651142635295399,8.43775912651987,9.37833062294425e-16,2.93218946897615e-15,24.5079670864048,no DE
PLAGL2,0.936772035118035,8.47059660626297,7.4323652030038e-16,2.33665393367032e-15,24.4942692795188,no DE
ZNF550,1.10307038676343,8.40617457008878,1.1722974832416e-15,3.6477691725676e-15,24.4856225416072,up
CCDC18,1.45482172157085,8.36284941752311,1.59074821462842e-15,4.90305286191235e-15,24.4787535349883,up
MTHFD1,0.876180116413518,8.46975886003493,7.47664497824397e-16,2.35000860472806e-15,24.4762073762688,no DE
SLC15A2,-1.64363713882173,-8.45066596853782,8.55967359072126e-16,2.68201735088561e-15,24.4711750011874,down
NT5DC2,0.918964607163562,8.46480215596609,7.74402844652503e-16,2.43287830097477e-15,24.4509322978445,no DE
MRRF,0.884888200749793,8.44846015419913,8.69439416525195e-16,2.72357534801985e-15,24.4435922078363,no DE
ZNF77,1.04031511294548,8.38879006532989,1.32520111473939e-15,4.10007669370507e-15,24.4386401728848,up
HRASLS,4.44535687964944,8.33019807087852,2.00087308999032e-15,6.13958799949042e-15,24.4347884440261,up
PLD6,1.36390381033143,8.39418680300287,1.27573510783423e-15,3.95359675613914e-15,24.4236736083363,up
MDFIC,-0.996657240835527,-8.45256500054388,8.44534592802206e-16,2.64683066518788e-15,24.3984118374227,no DE
TMEM9B,-0.692651384083662,-8.45631963004548,8.22373424842708e-16,2.57985544820786e-15,24.3823326937824,no DE
